ID,screen_name,name,location,follower_count,friends_count,like_count,description
754235654,okcvrlos,çärłõś,,187,1470,,student • L.A • lost boy
100184488,Kiesha19XX,Kiesha,KCMO,257,612,,"Here for a good time, not a long time🤙🏽"
46786855,jvrxco,Javier,"Denver, CO",1453,700,,one day I got drunk and retrained my dog. what are you doing with your life?
1438996225,DurrTheNerd,Morgan Durr Harris,"New Orleans, LA",168,500,,“Never be so kind you forget to be clever; never be so clever you forget to be kind”
1331857789,AmaducciRoy,oilfield Apologist,"shattuck, Oklahoma",156,684,,"A oilfield truckdriver/apologist in search of something to re-tweet. Have 2 wonderful daughters and Married to Leslie, awesome wife!!"
2367811574,_nikayy_99,Nicolette Lacroix,EDM,197,351,,uofa | musician
1015393657619283968,SlidersWest,West Coast Sliders,"California, Oregon, Washington",9,417,,West Coast Sliders! Sliders near you coming soon! Founded 2018
1003725212356050944,CursedBurgs,Cursed Hamburgers,"Novo Hamburgo, Brasil",351,1536,,Your one-stop shop for burgerhorror.
457947569,DavidRBetty,David R Betty,Scotland,118,828,,"Became addicted to Twitter during London 2012. If you follow and you have interesting Tweets, I'll probably follow back. Thanks!"
260867256,deesmoothj86,Sir_downtown 🥃,"Los Angeles, CA",704,696,,God. 🙏🏾 family. Work. I will be a millionaire. time and dedication. #49ers 2020 World Champions #Lakeshow #Dodgers #UCLA Est. in 🌹 86’
2746002419,quicho86,Héctor Crisóforo Cortés Romero,"Miguel Hidalgo, Distrito Feder",109,407,,MBA & CS
1549073724,FrankCVillegas,Frank the Contractor,"Los Angeles, California",1113,173,,"Frank Villegas, Contractor 🏠🔨"
850582603,SpecialKayla95,Kayla Kemper,,149,691,,views are my own and do not reflect those of my employer ✌🏼
967644888555692032,Kieleravery,Kieler 🎗,,673,498,,no my name is not keeler. she/her
1014986246504894464,adriana67852777,adriana,"San Diego, CA",1,25,,i think i’m cool cuz i work at In N Out
403082516,typicalmegmog,Mega Meegs,"San Francisco, CA",268,1134,,• Witty Little Minx •
115475334,Hellouncleleo,Uncle Leo,,732,4714,,"Hockey, Beer, and The Big Green Egg Untappd-Hellouncleleo"
19425494,kflo120,Kristine,"San Jose, CA",470,961,,Journalist at @nbcbayarea 🦚 Gold Star Sibling⭐️
2347486640,aayladillis,ayla,"California, USA",363,501,,#blacklivesmatter
722982527988715521,ktcroix,Katie :),"Oregon, USA",44,305,,that one person you know that just discovered Letterboxd and won't shut up about it
1014473697157996544,BryanTenBosch1,Bryan Ten Bosch,"Irvine, CA",26,137,,Actor. Athlete. Model. Firefighter. EMT. Track & Field Coach. Orange County native. Seeking representation in LA & OC. IMDb under construction
3300829265,MissNatalie87,Natalie Garcia,"San Diego, CA",28,429,,Trying to make sense out of all the nonsense.
348034047,hacamo79,Harold Castro,,30,433,,Aprovechador Social
984973430234722304,breyhend,brig,,277,571,,she/they | Homosexual Maya Hawke Enthusiast
1013031472712822784,Mo141111,Mo1411,"Heilbronn, Germany",4,29,,🤓
988302283296272384,realBBthedog,BB,Hollywoof,1,3,,woof
354336540,BullKlever,Jeff Klever,Earth,81,477,,Financial Planner. I make no endorsements or recommendations here. Likes and Retweets ≠ endorsements
72189971,nadinay_,Nadine,"Makati, Philippines",302,739,,equanimity.
962103073475723264,GilbertGainz,Gilbert Ybarra Jr.,"McAllen, TX",10,110,,Young gun taking on the world one word at a time
2993931156,SullyMurphy,＊ Hamboni ＊,Houston Tx,395,519,,"Producer, Engineer & Rapper | Store link below 👨🏻‍💻"
2704793905,TheRogueOgre,Leonard Garcia,"Chandler, AZ",51,590,,It's better to be a warrior in a garden than a gardener in a war.
33680512,ArielBatres3,Ariel Batres III,"West Side, California",211,201,,Hayley💙
956892670219116545,AVERAGE_MCRNI,Andrew Allen,"Rexburg, ID",74,295,,pizza time
974124287446499329,LiaaMorgan,Liaa,Providence St Peter,70,242,,"more of me, less of you 🥀"
8986462,SeannieBoss,Sean (He/Him),"Madison, WI, USA",222,1046,,"Husband, Father, Leader, Improviser. These views are my own, not those of my employer or family. Yes… I’m this nuts."
1486275330,Jenn8590,WhtRabbitsDrkSister,Californ -I- A,328,690,,Just a whitebread girl living in a lonely world.....
46986197,LishaMosure,The Scarlet & Gray Witch🌹,"Arizona, USA",3372,4734,,Living the Witchy Life🌛🌝🌜 #ScarletWitch #GoBucks 🌰 #BuckeyeNation ❤️ #ChiefsKingdom 💛❤️ #GoAvsGo #CBJ #ForksUp🔱 #NAUStrong💙
805657784,sgrimes982,Sarah Spence,"Copperas Cove, TX",423,1796,,"💜#Mom 💜#EpilepsyFighter ❤️ #PTAMom 💜 BA PoliSci & Sociology ❤️ RN,BSN Student 💜"
3261168139,Meerbyy,Noah🌻,"Baden-Württemberg, Deutschland",129,209,,Tänzer | 🇪🇺
897042713929019392,AquariusThangs,Siphosihle_,"Khayelitsha, South Africa",4096,4930,,God fearing Woman • Xhosa • Aquarian • Independent • Hip - Hop • Conscious Rap • Deep House • Manchester United • Regular Show • Proud Stoner 🍃💨
1000776514466594817,gentsandbros,gentsandbros,"Los Angeles, CA",11,55,,https://t.co/kmKJzHWqau
1013773346603925504,RorisangPraise1,Rorisang Praise💕,"Sandton, South Africa",28,473,,I love being around people...ecspacially my family😁...very petite and humble🙏 📝📝Still studying....🌈💎 🎂🎁29 December🎁🎂
133864713,michaelquotes1,Michael Wille,"Washington, DC",1015,5002,,Catholic. Politically homeless. Rideshare partner. @cubs til I die. #hoyasaxa
94039658,undrtakr900,Jarret,,596,3478,,I Love Calvin and Hobbes!
786565789,ChaosMuppet,ChaosMuppet,,26,1897,,Mahna mahna.
301279749,charlesh111,Charlie Haddad,,0,2231,,NDJ.AUB.MSU. I follow interesting people here and this is where I get my news. Trying to be healthy and fit.
256153997,elpizoch,Elpizo Choi,🌐,3675,5000,,Cofounder & CTO @Foundation
824756147672403968,bradretrieve,Demforever,"California, USA",1082,3631,,"love the Dodgers, golden retrievers, Adam Lambert, liberal democrat, Congrats to President Elect Biden!!!"
125884466,_Just_Jocelyn,Jocelyn,Southern CA,77,519,,"How does the saying go? Jack of all trades, Master of none!"
1866008096,boshaughnessymd,B O’Shaughnessy,United States,51,170,,I’m here for sports and financial news
948307073548263430,Rannydom,Matt (THEY/SHE):),"Los Angeles, CA",24,144,,Yo
139213501,scanman33,Scanman,,80,2526,,Dodger fan waiting for that World Series title.
863159941929943040,Lilconchhaa,david™®,Saturn🚀🚀,54,272,,FUCK SEAWORLD🖕🏼.
747953001575383040,mpw00,خالد القحطاني,قــحــطــان 505,31,109,,رسام ~ شاعر
521600663,RadioEspionage,Radio Espionage,"Los Angeles, CA ",1266,2423,,🎙Radio Industry News- Show Prep- Research & Trends for Programming and Sales. 🆓
3234304770,Haley_Spar,Haley Spar,"Miami Beach, FL",111,756,,bio
1612422019,donaldbarley98,Andrew,"Menifee, Ca & Fresno, Ca",660,1393,,he/him
21093724,piki1679,Maria Gomez Penney,"ÜT: 32.561408,-96.326827",513,2637,,Im just a Texas Girl
19680574,ellliphant,ℚ𝕦𝕖𝕖𝕟 𝔼 (ꜰᴀᴄᴇ ᴏꜰ ᴡʜᴏʀᴏʀᴏʀs),"Winter Garden, FL",2281,3782,,Ellən - Theme park nerd! 🏰 Beer lover! 🍺 Soccer fan! ⚽️ OCSC 2019 #faceofcity
312273673,VinceWillet,Vincewillet22,"Orange County, CA",332,2286,,"thankful human, proud husband and dad, MRI TECH."
326566325,atakriley,Alan Takashi Riley,"Arcadia, CA",231,2671,,Leadership Coach. Lakers/Dodgers/Packers/UCLA/LA Kings maniac. Doggo enthusiast. Follow @LakersLegacyPod
287633780,TravisUllum23,Coach_Ullum,Tiger town,421,3243,,"Assistant Basketball coach at Massillon Washington High School. Father to Bryce and Brooklyn. Go Buckeyes, Browns, Red Sox. Ohio 🇺🇸🇺🇸🇺🇸"
710857885304135681,HKkysQw,Qw,,30,380,,how did it go so wrong so quickly
389778581,DinoScipioni,Dino Scipioni,,99,661,,Coordinatore Marsicano Giovani UDC e consigliere presso il consiglio degli studenti dell' Università di Teramo. Avezzano (AQ)
46713879,FieldofSteve,Steven Gardner,Seattle,216,441,,"I am bad at Twitter generally, but my customer service complaints get results. @StoryNightWA @KitsapAuditor #Dodgers"
1021177232,Dodger_Dash,DodgeRam Dash,USA,948,2722,,#RamsHouse Super Bowl LVI CHAMPS! 🏆🏈 #AlwaysLA ⚾️ #LakeShow 🏀#GoKingsGo 🏒 Sarah 💍💖
909480580466782208,KennJDodgerBlue,Frogs PaPa,North Carolina ☕ ⚾,1590,4997,,"Proud husband, father of 6, 2 autistic daughters, cats, dogs, grand rats. #Dodgers #apbabaseball2013 #apbabaseball1982 #proudautismdad. Y'all means ALL!"
796206231673110528,ALifeAsLogan,LOGAN😜,"Soledad, CA",1408,3628,,"Hi, I am Logan! I’m a Singer and Arianator! 50 Year old soul, and a 3 Year old mind"
746018066870439940,DodgersBluepen,Dodger Dog Comics,"Mountain Gate, CA",1912,1469,,Crudely rendered vignettes extolling the virtues of Dodgers Baseball
1011389704640630789,Ethan63302800,Ethan,"Alabama, USA",3,55,,"I'm just kinda here, you know."
309326193,melloyello321,Melissa Diaz,"Edmond, OK",17,191,,"Leave me to mine and I'll leave you to yours. Wiser as I get older, or just old enough to NGAF? wife & mother who enjoys inappropriate (honest) convos w/ both."
1008985912607498240,DavidSm99827820,David Smiley,United States,10,55,,⚽️Soccer⚽️ 📍TX📍
1008852457542148096,Jenicarenee1,Jenicarenee 💅🏻,"Rialto, CA",35,221,,IG: just_jenicaa
302315334,Alex_ulloa16,Alex Ulloa,,347,459,,nothing to see here.
2279276305,LibroArtis,LibroArtis (Vaccinated),,165,1098,,"Writer, Sci-fi Enthusiast, Bookworm, Book Reviewer, Poet, Novelist, Gamer, Brony, Texan and all sorts of cool stuff."
1012480572722069504,elysianxd,Elysian,"Arizona, USA",6,119,,Member of xd Fortnite!
21443061,KathyTomasino,Kathy Tomasino,Newport Beach,401,807,,"Just a French girl living in the USA, wife, mom to mini me, news, fitness and music junkie! @businesswire rep who loves to see my clients' releases go viral."
711737311692791809,noinkboy,Carlos,,66,650,,my dream is to be a actor
849665787820421124,OliverDNaude,Oli naude™️,,9,331,,tennis
849442778,PxlWeezy,Mike Harris,"Portland, OR",213,375,,"Twitch Streamer | Banjo Kazooie Speedrunner | Amateur artist | Aspiring voice actor | Nintendo nerd | and overall, a huge procrastinator 👌🏻"
24648792,Eva_4Moon,Eva_4Moon,California,73,206,,Ambivert. All Tweets are my own. kthanksbye
113368888,s22bomber,マクトリノリスプン,,44,439,,何故マリノスを応援し続けるのか。それは…そこにマリノスがあるからだ！何も考えず登ってみよう！ジョエル推し！
4188516111,BunnyGodd3ss,Alicia Hyson,"Florida, USA",11,503,,"Anime, games, piano, vocaloid."
3266552023,Drewzki3,Andrew Uribe,,165,1007,,"my obsession of movies might be unhealthy, and I don't care"
3854007252,TaylorGlace,Taylor Glace🌸,"California, USA",567,960,,"University of Nevada, Reno✨ snap-Taylor-glace"
858886799166382080,LittleLiz025,E,,45,257,,🐶🌮🍕⚾️🍻👩🏽‍⚕️👫
42999489,marvinpdorsey,Marvin Dorsey,"Georgia, USA",322,2140,,"Louisiana born and raised, Georgia livin'....Rise Up! RHS, NSU, NOBTS #Falcons"
204871150,_Buckette_,ⓐⓛⓔⓧⓐⓝⓓⓡⓔⓐ 💋🌵🖤,"Tehachapi, CA",176,487,,"✨ I am brave, I am bruised, I am who I'm meant to be, this is me ✨Live Fast ☠️ Die Pretty 💋✨My Hero Wears A Badge ✨"
1010629613180129280,bs_puppy,BS Puppy,United States,6,97,,This sweet puppy loves the smell of truth but It’s tough to find when there’s BS everywhere.
1000636597967056896,notadamthing_,Adam,"Los Angeles, CA",268,320,,@untldlifeco | @downbadparty | Your favorite thread dealer.
441089078,Hickman_01,J.Hickman,"Solidaridad, Quintana Roo",230,1478,,"Pirata atorrante y cocinero en el horizonte de sucesos. Ustedes pueden irse, yo me quedo."
882985070960705540,Marshimarsh26,tashi,United States,13,429,,I have my opinions and you have yours.
1010237747292803072,Return0fTheJeni,𝕜𝔦𝐥𝔩έг 𝓆ù𝕖𝐄𝐍,Endor,144,999,,Little Miss Sunshine
4115790268,Steelgun60,Steelgun,HD 80606b,190,1983,,The Real Steelgun60.
914665297000435714,wutchameen,m,zimbabwe,40,910,,🗿
2683403064,yung_boy_zay,Zayden,"California, USA",121,145,,♊️🤙🏼
167158122,modegrl06,Emme,Los Angeles County,70,575,,#Foodie #Baker #NewCook Fond of #sweets #pastries #cocktails #drinks #spirits #art lover #museums #traveler #hiker #iloveLA #beaches and everything #Californian
2432637192,bobluken1,Bob Luken,South Dakota,446,3395,,"Life is short, smile more. Not Right or Left just Forward. (☞ﾟヮﾟ)☞ / THE University of South Dakota ""Go Yotes!"""
759841473953095681,CoachLillerKHS,Coach Liller,,531,1378,,Athletic Director/Driver Ed Teacher/Assistant Track & Assistant Boys Basketball Coach at Keyser High School #KeyserPride #TornadoWarning #GoldenTornadoAthletics
16008603,TC_Payne,TC_Payne,,194,1758,,We are made in the likeness of the King of kings. “All men are created equal” says a king is the same as every man *because* EVERY MAN IS KING.
1010382126716350465,jyothis_pradeep,Jyothis Pradeep,,0,46,,LOVER OF CARS AND ELECTRONICS ...... LOVE WATCHING YOUTUBE ........
2468415870,austinxbeard,Mr. Solo dolo,way up,357,357,,always moving forward
924978490453176325,sonshar87,Mohamad,"Riyadh, Kingdom of Saudi Arabia",92,786,,KSAالعالمية صعبة قوية 💙💛💙💛
369197095,cphiii510,Chuck Harris,,93,1569,,"Dad, husband, and road warrior."
916144832279711744,deacon_dell,Deacon O’Dell,"Charles City, IA",137,1986,,Baseball Baseball Basketball @Shane McMahonMusic NCAA basketball NCAA football NBA MLB Giants Hawkeyes WWE Sports NFL Mets Gaming Celebrity Gamers Country God
962925315432513537,Bella_Buds,Bellabuds🍁,"Florida, USA",114,290,,from Buffalo live in FL 🌞 love to listen to music 🎧 love to relax on the beach🌊 and smoke🌬🌬 👻 italianprincss
283762909,Tarheelpride23,Karen Patterson,"Greensboro, NC",82,484,,Pslams 27:14🙌 #TheGreatCommissionofJesus🙌Don't read between the lines. Just read the lines. I don't write secret messages. Ever👊#JESUSLOVER⛪
1063906914,Judy_Redhawk12,Judy Russell,,598,2404,,"Seahawks season ticket holder, Huskies, SEAHAWKS, Foodie, Baker, Sunshine, Travel, Sandy Beaches, Cooking, Chelan."
2795544010,ldeshields97,Lou,,166,670,,R.I.P Mom & Grandmom
238180326,iitsKikiMarie,ᴋɪᴋɪ ✨,"35,000 feet above",875,797,,⋮ꜱʟᴀᴍᴄʟɪᴄᴋᴇʀ ☉ᴄᴀᴘʀɪᴄᴏʀɴ ☽ᴛᴀᴜʀᴜs ↟ɢᴇᴍɪɴɪ 2ᴇɴɴᴇᴀɢʀᴀᴍ (ᴠɪᴇᴡꜱ ᴀʀᴇ ᴍʏ ᴏᴡɴ + ᴡʜᴀᴛᴇᴠᴇʀ)
82386823,Piridina,Edith Crystal,"Houston, TX",38,269,,•Fam(ily) •Running [13.1k] •BJJ •Health •Reading •Coffee •Traveling #RuuunEdithRun IG: gone.mirrorless
798958093912735744,USA9911543,Lmys,,13,1330,,Hi from California
805857482,zophiajackowski,zophia jackowski,,455,317,,• East Carolina University •
1490009965,reyes_mary21,mary reyes,,98,1326,,Live Life With Sexy Heels On !!
2618881183,dshew1970,dshew,"Kansas, USA",126,658,,"Believer. Husband. Dad. Surfer. Well, turns out I might not be a surfer."
21583653,tompor,Susan Tompor,Detroit,5918,4844,,"Money Columnist: Detroit Free Press, USA Today. 2015 Loeb winner. “I walk through life in really nice shoes,” Alexis Rose. Detroit Newspaper Guild."
896436778017705985,georgia_blue_27,Georgia Blue💙,"Birmingham, AL",387,1855,,| French Fry enthusiast🍟 | Mississippi State Alumna🐶🐾 | Disney World’s #1 fan💫 |
89014429,NatbyNature,Nattie,Everywhere ,2442304,11525,,IRON HART 🇨🇦
1006346903246852096,Vincent33091742,Vincent and Nikki,"Mount Morris, MI",30,551,,Loving husband and father.
114904392,Samruckman,@SamRuckman,"Perry, OH",178,1250,,The most in shape chubby guy you’ll ever meet
29032164,sonicsman,Sonicsman 🇺🇸,,2672,3291,,Just a passionate Seattle Sports fan. #SeaUsRise #GoHawks #BringBackOurSonics
912669854632640513,meangenehockey,Geno,"Eden, NY",32,481,,ASU Alumni. USC grad school 22’. Dad. Hockey enthusiast and general Twitter troll.
890403708,Xanderflo90,XanderFlo 19🔴⚫️,,246,1538,,"Salvadoreño A.C. Milan, LA Galaxy, Denver Broncos, Anaheim Ducks 4 life!. Father/son husband. love to platinum games."
35010508,ScottGaeta,Scott Gaeta,Earth - Prime,2537,1257,,President & Publisher at Renegade Game Studios. Be excellent to one another.
829044222892257280,youngsaavv,Ayleen〽️,California📍/ Jeremiah 29:11,202,422,,snap; young.saaavagee || in God’s hands 🕊
35853762,keyschef,Michael Wilson,"Key West, FL",783,882,,Steak + Vine restaurant. (LaGrange Il)
414579829,AlTuwaijriNawaf,نواف بن عبدالعزيز التويجري,,226,1856,,personal view رأي شخصي
349861540,DaZeNcOnFuZ,✌mari mari she/her/hers,,118,993,,ALWAYS YOUR ALLY
35098889,xx007,Crosspatch,,49,443,,"Former CIA clandestine service, recovering lawyer, part-time golfer, full-time curmudgeon"
2734708903,JDeezee88,JD Mastriano,City by the Bay,28,538,,"Avid sports fan, blessed, believer that there is still good in mankind. Sneakerhead"
1013575519,paxymusic,Paxy,Illinois,80,108,,Born and raised on Planet Earth.
990807812161744897,Alejand69611878,Alejandro Dominguez,"Arizona, USA",293,1737,,WWE FAN
3749754808,The_Vail,The Vail 🇺🇲,,0,222,,Gamer & Designer
63275289,ApexV,My Music Videos,,490,4690,,A User Friendly Platform To Effortlessly Find And Enjoy Your Favorite Music Videos.
995757902664208384,blackmarker_co,"BlackMarker, LLC","New York, NY",38,127,,"Curated News and Information | Restaurants, Hospitality, Food Production, Real Estate, Finance"
2359968356,brian_jr38,"Brian, Close call 🇺🇸","Phoenix, AZ",173,1974,,Air Force Combat-Wounded Veteran. Purple Heart recipent.💜 4x Dad. Live today as if it's a gift. No Fate but what we make. 🇺🇸 #DALEYA #JrNation #RowdyNation
840050713,herodotus16,Joemama,"New Hampshire, USA",94,259,,🤷‍♂️
1010474510565273601,HellishHelvinek,Nebula,"Santa Clarita, CA",21,1004,,Hello I am Nebula. He/Him. He is a purple fox. SFW. This is my 2nd account for Nebula @NebulazarFox but this one is SFW.
2712228822,Smith442K,Kathryn Smith,"Washington, AC",46,35,,"Sassy, Northwest girl that enjoys movies, sports and her family. Has been told she has some shark-like tendencies."
64350361,TimBarile,Tim Barile,"Rocklin, CA",870,1955,,"CA➡️NC➡️CA. Proud dadda to Preston. Former PR rep in @nascar, current commercial insurance broker. All views and opinions are my own."
441324117,BadRowdyRacing,Rowdy Tarken10s,"Minneapolis, MN",276,2939,,@Vikings•#Tarken10☆@Sixers•#DrJ☆ #KFB #KB45 #KLR ~ADDewey~
720733223534391296,johnjbeatonjr,John Beaton,"Massachusetts, USA",115,2411,,laughter is the best medicine!
3058827534,jenloeff,Jennifer Loeffler,"Minneapolis, MN",88,263,,"Wife, Mother, Avid/Tortured Minnesota Sports Fan"
364046877,MonsterofParty,Danny,"Vallejo, CA",50,358,,oh shit I'm high
41934801,Leejbenjamin,Benjamin Lee,"Scottsdale, AZ",301,4681,,Stop talking and start doing
133514918,DSAFootball,⚡⚡Scott Reed⚡⚡,"Beaverton, OR",2598,3122,,Oregon Grad; Senior writer covering Oregon Ducks for @DSArivals @Rivals https://t.co/ajF631TovY. Retired powerlifter. sreed39@mail.com
216290755,godux1987,〽️icah aka Progrum Guy 🦆,"Eagle Point, OR",1290,2371,,Jesus🙏🏽📖 The Mallard barber💈 🦆Die hard @goducks fan🦆 @oregonfootball season ticket 🎟holder 🦆 #RaiderNation🏴‍☠️☠️ @raiders #LakeShow @lakers🏆
856697808937783296,_alisaaaaaa,Alisa :),"Columbus, OH",234,666,,Otterbein’23 ✨🥳
2199721898,ronmparker29,Ron Parker,"Iowa, USA",1316,2139,,"Fiction fan, Democrat, avid walker/photographer, former pickup truck owner. (Not in that order.)"
394977538,Wickedwench93,Hannah,,247,249,,Mistress of merch. Definite sour patch kid.
3154760255,87Food_Scott,Holliday Food🍕🌱,"Staining, England",58278,42982,,"I love 🄵🄾🄾🄳 🌱 #ProperChips, #NeapolitanPizza, family man, marketing exec and a Blackpool lad 🍊 ."
391848704,daniielct,Daniel Chavez,Hogwarts,4378,197,,•Magic •Illusionist •Cyclist •Twitter :@daniielct •Instagram : @daniielct
875506077630046208,Aiman10091991,Aiman,,16,262,,Humanity first!!!
296839630,HOLOGRAMSAUCE,㈼㍻ﷺҳ̸Ҳ̸ҳ☯þV§§¥❁静香✌♞﹌,ンドネシア,334,4892,,ちびまる子ちゃん ☹ £ ¤ ¥ ¦ § ¨ © ª « ¬ ­ ® ¯ ° ₪₪₪https://t.co/zC2TXALItH ₪₪₪... 射精したい処女王されて恥ずかしい。#P$￥ĈĦØßĿØИÐЄ #ÂĿĪЄИÐĪ$ØRÐЄR$ 🍒snapchat:UNICORNBACON666🌈
16503571,RCHS_Bonneville,Mr. Bonneville,,512,398,,"Christian, Husband, Dad, Math & Computer Science Teacher, Retired Coach, Unicyclist, Scooter Rider, Race Car Driver"
992439238439284736,CeciusCloce,cloce cecius,"Ho Chi Minh, Vietnam",9,150,,"“keep your chin up keep plugging, good things will happen”"
1295956460,torgar23,Torgar,"Nashville, TN",81,569,,"A flamingo in a flock of pigeons. 🖤Coffee☕, beards,🎶 country🌻, beer🍺, myofascial 💆‍♀️, reading 📚 & cuddling🌙. DM me for Custom Farmhouse Book Stacks!"
825488469271126017,RGBribiescas,🇺🇸 🌍🌎 Richard G. Bribiescas,"Connecticut, USA",822,568,,"Evolutionary @Yale_Anthro Professor, Author ""How Men Age"", #SouthCentralLA PI @Yale_ReproEco lab, #Chicano #blacklivesmatter"
3220607400,J_Cebu,J. Mac,,21,155,,🇬🇧🇵🇭🇺🇸
772751714,EnzzoCantarero,Enzzo 🇭🇳,Searching for my 4.0 ,294,366,,“We can sleep when we’re rich” | Biochemistry & Poli Sci 👨🏽‍⚕️
2171229896,alexandriav99,Alexandria Ventura,,456,517,,IG: lexibby333
1041483396,davidabouhalaka,David Abou-Halaka,"Nashville, TN",126,976,,DevOps Engineer Gracie Jiu-Jitsu black belt
2587033729,brianzarske,Brian Zarske,,147,340,,Romans 8:28
43786940,RyanCampFilms,Ryan Camp Films,North Carolina,890,1438,,Filmmaker | YouTuber | Singer/Song Writer | Battle for Ozzfest | Let’s Become Better Filmmakers Together!⬇️
41381640,Clark_Kent1,Nicholas King ,"Kankakee, Il",369,4313,,Security Officer Nuclear Power Plant ☢️ PSN Clark_Kent USAF VETERAN
398500040,SgtFinley96,Gordon “Millenial Falcon” Sodetani,,91,1342,,Special Education Teacher & Purveyor of Popular Culture @LAFC Member and @3252Luckys Supporter
1005563391904104448,myfieldaudits,MyFieldAudits,South Bay & Silicon Valley,17,148,,Capture. Analyze. Improve. Repeat.
15623489,drewpost,Drew Post,"Langshott, Surrey, UK",693,3265,,"Ex-Californian in the UK for the past 15 years. I tweet about baseball, product management, tech and things that annoy me. All views my own. I’m a PM @elastic"
2826313475,Kee_Dot_Com,🔑,"Fort Worth, TX",115,346,,I chase toddlers 🏃🏾‍♀️💨 #TwoddlersTeacher🎨BA in psych loading 🎓 #ACoolMomNotARegularMom 🍷#MrsJackson2022👨‍👩‍👧‍👦💍🔑
2288537090,believeinmk,isnotwhatyouthink,,30,451,,Just a chill guy from socal..
998710870048817152,XmenRBLX,WildXmen,"Northern California, USA",428,172,,Former roblox youtuber...still posting random videos for the internet!
997743827103383557,Box3burger1,Box3burger,"Mogi das Cruzes, Brasil",8,24,,Hamburgueria artesanal de verdade e cerveja gelada
2902332836,HannaWidgery,Han 🦇🎃,With Gav❤️,423,393,,I gonna marry this man //20
467508097,kiIIakay_,käygraham🦒,"milesfromnormal,illbeseeingyou",363,1034,,"30•reality tv/taylor swift/wine/jens 😇💚•I’m a mess, but I’m the mess that you wanted 🌸"
990100699,lukas_howa,Lukas Howa,"Mission Viejo, CA",171,144,,"Hard work will beat talent, when Talent refuses to work Hard"
132045232,GamerzFerLyfe,Gage aka Gamerz,,428,1979,,//Photography//Good Vibes//Gaming//Streaming//
776580242894942208,kevinnotjames,kpd,"Columbus, OH",31,727,,Lover of sport from football to futbol. Father. Family man.
727902560,Ageezy83,Anthony Guerrero Jr.,"Bakersfield, CA",104,956,,#UofA 🐻⬇#raidernation #dodgers #Lakers
2666797616,Eliannaleigh1,Ellie,"Hartsville, SC",301,300,,I belong to the Church of Jesus Christ of Latter Day Saints- ask me about it
770666788497551360,VortexViolet,Tregon,Suomi,20,820,,Just a guy who enjoys playin games and lookin memes and following my Fav owl team Houston outlaws
925812264850083840,beansgum,Collins 🪶,Blockchain,3224,2503,,Professional Dev. building @fletchwallet previously lead mobile dev @decredproject
47025091,raylenelruiz,Raylene Cruz,"Redlands,Cali",95,246,,JC 💍| KC 👧🏻| College student| fun facts: I’m obsessed with avocado 🥑 and coffee ☕️
999795702086582272,f_ade2black,Brandt 🏈⚡ CHARGERS ⚡🏈🇺🇲 C10 OBS TRUCKS,United States,55,575,,I Stand for the National Anthem. Comments are not ment to offend anyone. So if I offend you change the channel.🤣
214145814,riovandale,Rio van Dale,Singapore,0,910,,"Pragmatist, researcher, traveler, sports fan and outdoors nut. Everything else is... negotiable."
2534607333,jasminaida25,Jas 🤍,Home,860,822,,CSUF 🐘| INO 47 🌴| RL 💍💗| She/Her 🦋|
54192449,TimBurrows1266,Tim Burrows,"Alma, GA",8350,8966,,"Retired police officer. Former National LEL Program Manager for @GHSAHQ | Speaker | #TrafficSafety advocate. #LESM Love Christ, Carrie & my children"
1008939280121679872,GeneBelcher19,Gene Belcher,United States,0,13,,"How do I delete my search history? We have a problem, mom keeps taking my teeth. I'm also beautifully tragic."
998007458772598784,kassymils23,Kazzy ☁️👼🏼,Elvis Presley | Anne Winters ,33,2051,,actually im much prettier | @kassymils | Adrianna Tate Duncan on #9O21O
97345481,KimberleeArcher,Kim Archer,"Denver, CO",249,1360,,People connector. Deliver innovative ESG solutions to improve business outcomes. #esg #innovation #netzero
412927247,fat_trojan,Erik,"California, USA",48,584,,Sports: USC/ United/ Lakers/ Dodgers/ Bucs
2650169569,LilttlePilot,Clayton Goodfellow,,88,326,,Aviation. USAF. ✈️
157140002,ValleyHumaneSoc,ValleyHumaneSociety,"Pleasanton, California",848,899,,Creating a brighter future for cats & dogs by encouraging and strengthening the bond between people & pets.
354595282,gbuckshot88,George 🇺🇸🇺🇸🇺🇸🇺🇸,U.S.A.,335,1884,,Father of two Beautiful Awesome Kids😍Proud GWOT Veteran🇺🇸Ret. Military🇺🇸I Love America🇺🇸trying Love Life Best way I can😎Big sports fan!God Bless Always
726478321601642497,GroovyGhoulMag,Groovy Ghoul Mag,,591,2053,,Groovy Ghoul Magazine. Art/Music/Film/Podcast. @groovywitch666
435803264,CowartWithaT,Matt Cowart,"Holdenville➡️Alva➡️Moore, OK",618,1301,,Science/English Teacher. Asst. Football Coach @ Bishop McGuinness
3048178914,Ltborn337,Mike Born,,100,288,,"married with children (3), employed by municipality, Fire Lieutenant Ladder Co. 1"
961962178910806016,gukkiecrumbs,dee 🦇,house of cards,157,687,,*baby noises*
20297468,bondgirl22007,Natalie Kanne,Minnesota/Arizona ,2067,4764,,"DJ,Writer,Singer,Dancer, TV & Movie Fan & Lover of life! #SongoftheDay #Quotes Music is Life 💚 #LowCarb #BeKindAlways #BePositive Follow your Dreams! 💜😎"
